Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
15-03-2018,13 - 14,40.43,46.02,46.02,46.02,46.02,46.02,13.56,46.02,46.02,38.75,38.89,46.02,46.02,46.02,46.02,50.06,50.06
15-03-2018,14 - 15,40.21,43.93,43.93,43.93,43.93,43.93,18.85,43.93,43.93,38.7,38.84,43.93,43.93,43.93,43.93,47.04,47.04
15-03-2018,15 - 16,40.22,43.99,43.99,43.99,43.99,43.99,21.25,43.99,43.99,38.64,38.82,43.99,43.99,43.99,43.99,47.02,47.02
15-03-2018,16 - 17,40.47,42.27,42.27,42.27,42.27,44.24,24,42.27,42.27,38.67,40.54,42.27,42.27,42.27,44.24,45.9,45.9
15-03-2018,17 - 18,41.42,42.16,42.16,42.16,42.16,47,30.62,42.16,42.16,38.76,42.16,42.16,42.16,42.16,47,47,47
15-03-2018,18 - 19,43.01,43.87,43.87,43.87,43.87,47.57,39.55,43.87,43.87,39.55,43.87,43.87,43.87,43.87,47.57,47.57,47.57
15-03-2018,19 - 20,41.57,43.37,43.37,43.37,43.37,43.37,38.86,43.37,43.37,39.14,43.37,43.37,43.37,43.37,43.37,43.37,43.37
15-03-2018,20 - 21,40.46,41.25,41.25,41.25,41.25,41.25,30.36,30.36,41.25,38.75,41.25,41.25,41.25,41.25,41.25,41.25,41.25
15-03-2018,21 - 22,40.1,40.85,40.85,40.85,40.85,40.85,27.06,29.07,40.85,38.6,40.85,40.85,40.85,40.85,41.39,41.39,41.39
15-03-2018,22 - 23,38.66,39.18,39.18,39.18,39.18,39.18,22.59,25.66,39.18,38.27,39.18,39.18,39.18,39.18,38.64,38.64,38.64
15-03-2018,23 - 00,37.68,38.08,38.08,38.08,38.08,38.08,9.87,17.02,38.08,38.08,38.08,38.08,38.08,38.08,38.08,38.08,38.08
16-03-2018,00 - 01,37.44,37.82,37.82,37.82,37.82,37.82,12.08,19.93,37.82,37.82,37.82,37.82,37.82,37.82,37.82,37.82,37.82
16-03-2018,01 - 02,37.21,37.6,37.6,37.6,37.6,37.6,12.01,12.01,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6
16-03-2018,02 - 03,37.08,37.53,37.53,37.53,37.53,37.53,08.06,08.06,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53,37.53
16-03-2018,03 - 04,37.19,37.56,37.56,37.56,37.56,37.56,10.84,10.84,37.56,37.56,37.56,37.56,37.56,37.56,37.56,37.56,37.56
16-03-2018,04 - 05,37.7,38.1,38.1,38.1,38.1,38.1,13.4,13.4,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1
16-03-2018,05 - 06,39.82,40.59,40.59,40.59,40.59,40.59,24.49,24.49,40.59,38.61,40.59,40.59,40.59,40.59,40.59,40.59,40.59
16-03-2018,06 - 07,41.2,42.31,42.31,42.31,42.31,42.31,37.76,42.31,42.31,38.78,42.31,42.31,42.31,42.31,42.31,42.31,42.31
16-03-2018,07 - 08,44.31,47,47,47,47,47,39.82,47,47,39.82,47,47,47,47,47,47,47
16-03-2018,08 - 09,45.6,49.04,49.04,49.04,49.04,49.04,40.16,49.04,49.04,40.16,49.04,49.04,49.04,49.04,49.04,49.04,49.04
16-03-2018,09 - 10,43.95,46.77,46.77,46.77,46.77,46.77,39.2,46.77,46.77,39.2,46.77,46.77,46.77,46.77,46.77,46.77,46.77
16-03-2018,10 - 11,42.95,44.68,44.68,44.68,44.68,44.68,38.94,44.68,44.68,38.94,44.68,44.68,44.68,44.68,44.68,44.68,44.68
16-03-2018,11 - 12,42.11,43.61,43.61,43.61,43.61,44.11,38.55,43.61,43.61,38.78,43.61,43.61,43.61,43.61,44.11,44.11,44.11
16-03-2018,12 - 13,41.18,42.49,42.49,42.49,42.49,43.88,32.1,42.49,42.49,38.64,42.49,42.49,42.49,42.49,43.88,43.88,43.88
16-03-2018,13 - 14,40.86,41.92,41.92,41.92,41.92,43.63,31.97,41.92,41.92,38.52,41.92,41.92,41.92,41.92,43.63,43.63,43.63
16-03-2018,14 - 15,40.27,41.81,41.81,41.81,41.81,41.91,27.09,41.81,41.81,38.23,41.81,41.81,41.81,41.81,41.91,41.91,41.91
16-03-2018,15 - 16,40.09,41.2,41.2,41.2,41.2,41.2,26.67,41.2,41.2,38.16,41.2,41.2,41.2,41.2,41.2,41.2,41.2
16-03-2018,16 - 17,40.19,40.95,40.95,40.95,40.95,40.95,30.85,40.95,40.95,38.95,40.95,40.95,40.95,40.95,40.95,40.95,40.95
16-03-2018,17 - 18,41.16,42.27,42.27,42.27,42.27,42.48,37.09,42.27,42.27,39.14,42.27,42.27,42.27,42.27,42.48,42.48,42.48
16-03-2018,18 - 19,43.16,43.96,43.96,43.96,43.96,45.06,40.23,43.96,43.96,40.23,43.96,43.96,43.96,43.96,45.06,45.06,45.06
16-03-2018,19 - 20,41.87,42.85,42.85,42.85,42.85,42.85,38.38,42.85,42.85,40.44,42.85,42.85,42.85,42.85,42.85,42.85,42.85
16-03-2018,20 - 21,40.48,41.14,41.14,41.14,41.14,41.14,36.95,41.14,41.14,39.75,41.14,41.14,41.14,41.14,41.14,41.14,41.14
16-03-2018,21 - 22,38.85,39.54,39.54,39.54,39.54,39.54,20.74,39.54,39.54,39.18,39.54,39.54,39.54,39.54,39.54,39.54,39.54
16-03-2018,22 - 23,37.74,38.04,38.04,38.04,38.04,38.04,21.62,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04,38.04
16-03-2018,23 - 00,37.43,37.86,37.86,37.86,37.86,37.86,10.6,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86,37.86
17-03-2018,00 - 01,38.2,38.59,38.59,38.59,38.59,38.59,1.67,13.26,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59
17-03-2018,01 - 02,37.87,38.3,38.3,38.3,38.3,38.3,1.27,5.56,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3,38.3
17-03-2018,02 - 03,37.62,38.1,38.1,38.1,38.1,38.1,0.08,0.08,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1
17-03-2018,03 - 04,37.36,37.88,37.88,37.88,37.88,37.88,0.02,0.02,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88,37.88
17-03-2018,04 - 05,37.14,37.66,37.66,37.66,37.66,37.66,−5,−5,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66,37.66
17-03-2018,05 - 06,37.22,37.9,37.9,37.9,37.9,37.9,−11.86,−11.86,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9
17-03-2018,06 - 07,37.44,37.95,37.95,37.95,37.95,37.95,−0.71,−0.71,37.95,37.95,37.95,37.95,37.95,37.95,37.95,37.95,37.95
17-03-2018,07 - 08,37.95,38.12,38.12,38.12,38.12,38.12,10.76,10.76,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12,38.12
17-03-2018,08 - 09,38.19,38.4,38.4,38.4,38.4,38.4,10.01,10.04,38.4,38.4,38.4,38.4,38.4,38.4,38.4,38.4,38.4
17-03-2018,09 - 10,38.46,38.72,38.72,38.72,38.72,38.72,9.8,21.5,38.72,38.72,38.72,38.72,38.72,38.72,38.72,38.72,38.72
17-03-2018,10 - 11,38.64,38.84,38.84,38.84,38.84,38.84,9.82,30.01,38.84,38.84,38.84,38.84,38.84,38.84,38.84,38.84,38.84
17-03-2018,11 - 12,37.96,38.24,38.24,38.24,38.24,38.24,04.02,19.9,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24,38.24
17-03-2018,12 - 13,37.59,37.81,37.81,37.81,37.81,37.81,1.74,10,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81,37.81
17-03-2018,13 - 14,37.25,37.57,37.57,37.57,37.57,37.57,1.42,1.42,37.57,37.57,37.57,37.57,37.57,37.57,37.57,37.57,37.57
17-03-2018,14 - 15,36.68,37.22,37.22,37.22,37.22,37.22,−0.46,−0.46,37.22,37.22,37.22,37.22,37.22,37.22,37.22,37.22,37.22
17-03-2018,15 - 16,36.85,36.78,36.78,36.78,36.78,36.78,1.78,1.78,37.14,37.14,37.14,37.14,37.14,36.78,36.78,36.78,36.78
17-03-2018,16 - 17,36.93,36.83,36.83,36.83,36.83,36.83,1.58,10.05,37.19,37.19,37.19,37.19,37.19,36.83,36.83,36.83,36.83
17-03-2018,17 - 18,37.87,37.93,37.93,37.93,37.93,37.93,6.91,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93,37.93
17-03-2018,18 - 19,39.55,39.47,39.47,39.47,39.47,39.47,12.97,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47
17-03-2018,19 - 20,38.99,38.95,38.95,38.95,38.95,38.95,13.17,38.95,38.95,38.95,38.95,38.95,38.95,38.95,38.95,38.95,38.95
17-03-2018,20 - 21,37.64,37.78,37.78,37.78,37.78,37.78,01.09,37.78,37.78,37.78,37.78,37.78,37.78,37.78,37.78,37.78,37.78
17-03-2018,21 - 22,37.03,37.5,37.5,37.5,37.5,37.5,−2.51,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5
17-03-2018,22 - 23,37.39,37.63,37.63,37.63,37.63,37.63,02.05,02.05,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63,37.63
17-03-2018,23 - 00,36.79,37.28,37.28,37.28,37.28,37.28,−4.09,−4.09,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28
18-03-2018,00 - 01,37.04,37.75,37.75,37.75,37.75,37.75,−2,−2,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75,37.75
18-03-2018,01 - 02,36.41,37.44,37.44,37.44,37.44,37.44,−12.12,−12.12,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44,37.44
18-03-2018,02 - 03,36.51,37.31,37.31,37.31,37.31,37.31,−9.63,−9.63,37.31,37.31,37.31,37.31,37.31,37.31,37.31,37.31,37.31
18-03-2018,03 - 04,36.56,37.37,37.37,37.37,37.37,37.37,−9.61,−9.61,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37,37.37
18-03-2018,04 - 05,36.57,37.36,37.36,37.36,37.36,37.36,−9.25,−9.25,37.36,37.36,37.36,37.36,37.36,37.36,37.36,37.36,37.36
18-03-2018,05 - 06,36.24,37.14,37.14,37.14,37.14,37.14,−9.64,−9.64,37.14,37.14,37.14,37.14,37.14,37.14,37.14,37.14,37.14
18-03-2018,06 - 07,36.18,35.88,35.88,35.88,35.88,35.88,3.86,35.88,37.31,37.31,37.31,35.88,35.88,35.88,35.88,35.88,35.88
18-03-2018,07 - 08,37.07,36.56,36.56,36.56,36.56,36.56,6.72,36.56,37.49,37.49,37.49,36.56,36.56,36.56,36.56,36.56,36.56
18-03-2018,08 - 09,37.24,37.03,37.03,37.03,37.03,37.03,3.78,37.03,37.52,37.52,37.52,37.05,37.05,37.03,37.03,37.03,37.03
18-03-2018,09 - 10,37.5,37.74,37.74,37.74,37.74,37.74,3.59,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74,37.74
18-03-2018,10 - 11,37.14,37.39,37.39,37.39,37.39,37.39,9.72,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39,37.39
18-03-2018,11 - 12,36.64,36.98,36.98,36.98,36.98,36.98,9.8,36.98,36.98,36.98,36.98,36.98,36.98,36.98,36.98,36.98,36.98
18-03-2018,12 - 13,36.05,36.27,36.27,36.27,36.27,36.27,21.69,36.27,36.39,36.39,36.39,36.39,36.39,36.27,36.27,36.27,36.27
18-03-2018,13 - 14,35.63,35.64,35.64,35.64,35.64,35.64,31.71,35.64,36.07,36.07,36.07,36.07,36.07,35.64,35.64,35.64,35.64
18-03-2018,14 - 15,35.5,35.31,35.31,35.31,35.31,35.31,32.02,35.31,35.92,35.92,35.92,35.92,35.92,35.31,35.31,35.31,35.31
18-03-2018,15 - 16,35.54,35.16,35.16,35.16,35.16,35.16,35.16,35.16,36,36,36,36,36,35.16,35.16,35.16,35.16
18-03-2018,16 - 17,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.28,36.45,36.45,36.45,36.45,36.45,36.28,36.28,36.28,36.28
18-03-2018,17 - 18,37.43,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49,37.49
18-03-2018,18 - 19,40.23,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38,40.38
18-03-2018,19 - 20,40.94,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06,41.06
18-03-2018,20 - 21,39.73,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78,39.78
18-03-2018,21 - 22,37.98,38.06,38.06,38.06,38.06,38.06,38.05,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06
18-03-2018,22 - 23,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06,38.06
18-03-2018,23 - 00,37.14,36.88,36.88,36.88,36.88,36.88,36.88,36.88,37.24,37.24,37.24,36.88,36.88,36.88,36.88,36.88,36.88
19-03-2018,00 - 01,36.42,34.1,34.1,34.1,34.1,34.1,31.09,34.1,37.47,37.47,37.47,37.47,37.47,34.65,34.1,34.1,34.1
19-03-2018,01 - 02,35.87,33.05,33.05,33.05,33.05,33.05,33.05,33.05,37.34,37.34,37.34,36.84,36.84,34.38,33.05,33.05,33.05
19-03-2018,02 - 03,35.92,33.35,33.35,33.35,33.35,33.35,33.35,33.35,37.31,37.31,37.31,36.51,36.51,34.17,33.35,33.35,33.35
19-03-2018,03 - 04,35.93,34.27,34.27,34.27,34.27,34.27,34.27,34.27,37.22,37.22,37.22,36.49,36.49,34.27,34.27,34.27,34.27
19-03-2018,04 - 05,36.73,36.42,36.42,36.42,36.42,36.42,31.27,36.42,37.23,37.23,37.23,36.67,36.67,36.42,36.42,36.42,36.42
19-03-2018,05 - 06,39.44,39.47,39.47,39.47,39.47,39.47,38.18,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47,39.47
19-03-2018,06 - 07,43.97,43.62,43.62,43.62,43.62,43.62,50.06,48.78,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62,43.62
19-03-2018,07 - 08,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21,52.21
19-03-2018,08 - 09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09,60.09
19-03-2018,09 - 10,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13,52.13
19-03-2018,10 - 11,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91,47.91
19-03-2018,11 - 12,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72,45.72
19-03-2018,12 - 13,43.21,43.2,43.2,43.2,45.91,43.2,43.2,45.91,43.2,43.2,43.2,43.2,43.2,43.2,43.2,45.91,45.91
19-03-2018,13 - 14,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24,42.24
19-03-2018,14 - 15,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49,41.49
19-03-2018,15 - 16,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12,41.12
19-03-2018,16 - 17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17,41.17
19-03-2018,17 - 18,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32,42.32
19-03-2018,18 - 19,45.14,44.79,44.79,44.79,47,44.79,44.79,47,44.79,44.79,44.79,44.79,44.79,44.79,44.79,47,47
19-03-2018,19 - 20,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98
19-03-2018,20 - 21,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75,40.75
19-03-2018,21 - 22,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40
19-03-2018,22 - 23,39.47,39.52,39.52,39.52,39.52,39.52,39.52,39.52,39.52,39.36,39.52,39.52,39.52,39.52,39.52,39.52,39.52
19-03-2018,23 - 00,37.48,37.36,37.36,37.36,37.36,37.36,37.36,37.36,37.51,37.51,37.51,37.51,37.51,37.36,37.36,37.36,37.36
20-03-2018,00 - 01,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02,38.02
20-03-2018,01 - 02,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28,37.28
20-03-2018,02 - 03,37.31,37.06,37.06,37.06,37.06,37.06,37.06,37.06,37.42,37.42,37.42,37.42,37.42,37.06,37.06,37.06,37.06
20-03-2018,03 - 04,37.09,36.59,36.59,36.59,36.59,36.59,36.59,36.59,37.33,37.33,37.33,37.33,37.33,36.59,36.59,36.59,36.59
20-03-2018,04 - 05,37.19,36.59,36.59,36.59,36.59,36.59,36.59,36.59,37.43,37.43,37.43,37.43,37.43,36.59,36.59,36.59,36.59
20-03-2018,05 - 06,38.53,38.53,38.53,38.53,38.53,38.53,38.09,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53,38.53
20-03-2018,06 - 07,41.64,41.71,41.71,41.71,41.71,41.71,41.71,41.71,41.71,41.27,41.71,41.71,41.71,41.71,41.71,41.71,41.71
20-03-2018,07 - 08,49.86,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95,49.95
20-03-2018,08 - 09,49.82,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,49.85,50.02,50.02
20-03-2018,09 - 10,43.26,43.42,43.42,43.42,43.42,43.42,42.95,43.42,43.42,42.63,43.42,43.42,43.42,43.42,43.42,50.06,50.06
20-03-2018,10 - 11,41.72,43.15,43.15,43.15,43.15,43.15,38.02,43.15,43.15,38.34,43.15,43.15,43.15,43.15,43.15,50.05,50.05
20-03-2018,11 - 12,41.09,42.56,42.56,42.56,42.56,42.56,38.09,42.56,42.56,38.24,42.56,42.56,42.56,42.56,42.56,50.01,50.01
20-03-2018,12 - 13,40.78,42.09,42.09,42.09,42.09,42.09,38,42.09,42.09,38,42.09,42.09,42.09,42.09,42.09,50.02,50.02
20-03-2018,13 - 14,40.68,41.72,41.72,41.72,41.72,41.72,38.2,41.72,41.72,38.2,41.72,41.72,41.72,41.72,41.72,47.09,47.09
20-03-2018,14 - 15,40.58,41.4,41.4,41.4,41.4,41.4,38.47,41.4,41.4,38.47,41.4,41.4,41.4,41.4,41.4,46.03,46.03
20-03-2018,15 - 16,40.39,41.22,41.22,41.22,41.22,41.22,38.38,41.22,41.22,38.38,41.22,41.22,41.22,41.22,41.22,41.22,41.22
20-03-2018,16 - 17,40.74,41.29,41.29,41.29,41.29,41.29,38.09,41.29,41.29,39.38,41.29,41.29,41.29,41.29,41.29,41.29,41.29
20-03-2018,17 - 18,46.05,45.99,45.99,45.99,45.99,45.99,47.12,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99,45.99
20-03-2018,18 - 19,56.93,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92,56.92
20-03-2018,19 - 20,63.58,63.36,63.36,63.36,63.36,63.36,63.52,63.52,63.36,63.36,63.36,63.36,63.36,63.36,63.36,63.36,63.36
20-03-2018,20 - 21,50.05,49.91,49.91,49.91,50.06,49.91,50.06,50.06,49.91,49.91,49.91,49.91,49.91,49.91,49.91,50.06,50.06
20-03-2018,21 - 22,46.06,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96
20-03-2018,22 - 23,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86,41.86
20-03-2018,23 - 00,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
21-03-2018,00 - 01,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46,39.46
21-03-2018,01 - 02,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34,39.34
21-03-2018,02 - 03,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25,39.25
21-03-2018,03 - 04,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99,38.99
21-03-2018,04 - 05,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35,39.35
21-03-2018,05 - 06,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39,40.39
21-03-2018,06 - 07,42.67,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68,42.68
21-03-2018,07 - 08,50.27,50.04,50.04,50.04,52.03,50.04,51.03,52.03,50.04,50.04,50.04,50.04,50.04,50.04,50.04,52.03,52.03
21-03-2018,08 - 09,52,50.42,50.42,50.42,62.37,50.42,50.42,62.37,50.42,50.42,50.42,50.42,50.42,50.42,50.42,62.37,62.37
21-03-2018,09 - 10,49.29,47.76,47.76,47.76,57.42,47.76,47.76,57.42,47.76,47.76,47.76,47.76,47.76,47.76,47.76,57.42,57.42
21-03-2018,10 - 11,45.32,44.93,44.93,44.93,54.02,44.93,44.93,54.02,44.93,44.93,44.93,44.93,44.93,44.93,44.93,54.02,54.02
21-03-2018,11 - 12,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,42.4,47.01,47.01
21-03-2018,12 - 13,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,41.98,47.05,47.05
21-03-2018,13 - 14,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,47.01,47.01
21-03-2018,14 - 15,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,41.1,47.07,47.07
21-03-2018,15 - 16,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,41.25,47.02,47.02
21-03-2018,16 - 17,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,41.34,46.07,46.07
21-03-2018,17 - 18,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,42.66,46.08,46.08
21-03-2018,18 - 19,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,45.9,47.06,47.06
21-03-2018,19 - 20,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48,43.48
21-03-2018,20 - 21,41.86,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84,41.84
21-03-2018,21 - 22,41.27,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26,41.26
21-03-2018,22 - 23,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98,38.98
21-03-2018,23 - 00,37.88,37.06,37.06,37.06,37.06,37.06,37.06,37.06,38.25,38.25,38.25,37.54,37.54,37.06,36.9,36.9,36.9
22-03-2018,00 - 01,37.4,36.32,36.32,36.32,36.32,36.32,33.05,33.05,38.24,38.24,38.24,38.24,38.24,36.32,36.32,36.32,36.32
22-03-2018,01 - 02,36.93,35.59,35.59,35.59,35.59,35.59,30.29,33.06,38.05,38.05,38.05,38.05,38.05,35.59,35.59,35.59,35.59
22-03-2018,02 - 03,36.58,35.78,35.78,35.78,35.78,35.78,26.09,26.09,37.86,37.86,37.86,37.86,37.86,35.78,35.78,35.78,35.78
22-03-2018,03 - 04,36.9,36.06,36.06,36.06,36.06,36.06,21.49,21.49,37.95,37.95,37.95,37.95,37.95,36.06,36.06,36.06,36.06
22-03-2018,04 - 05,37.65,37.9,37.9,37.9,37.9,37.9,22.13,22.13,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9,37.9
22-03-2018,05 - 06,38.54,38.59,38.59,38.59,38.59,38.59,30,30,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59,38.59
22-03-2018,06 - 07,39.77,39.8,39.8,39.8,39.8,39.8,35.7,35.7,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8,39.8
22-03-2018,07 - 08,41.49,42.45,42.45,42.45,42.45,42.45,39.69,39.69,42.45,39.69,42.45,42.45,42.45,42.45,42.45,45.51,45.51
22-03-2018,08 - 09,42.11,43.2,43.2,43.2,43.2,43.2,40.11,40.11,43.2,40.11,43.2,43.2,43.2,43.2,43.2,47.09,47.09
22-03-2018,09 - 10,41.79,42.32,42.32,42.32,42.32,42.32,40.33,40.33,42.32,40.33,42.32,42.32,42.32,42.32,42.32,47.09,47.09
22-03-2018,10 - 11,41.37,41.75,41.75,41.75,41.75,41.75,40.42,41.75,41.75,40.42,41.75,41.75,41.75,41.75,41.75,47.07,47.07
22-03-2018,11 - 12,41.03,41.25,41.25,41.25,41.25,41.25,40.24,41.25,41.25,40.24,41.25,41.25,41.25,41.25,41.25,46.05,46.05
22-03-2018,12 - 13,40.83,40.87,40.87,40.87,40.87,40.87,40.12,40.87,40.87,40.12,40.87,40.87,40.87,40.87,40.87,46.07,46.07
22-03-2018,13 - 14,40.51,40.62,40.62,40.62,40.62,40.62,39.97,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62,40.62
22-03-2018,14 - 15,41.29,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22,41.22
22-03-2018,15 - 16,42.38,42.33,42.33,42.33,42.99,42.33,42.99,42.99,42.31,41.82,42.31,42.33,42.33,42.33,42.33,42.99,42.99
22-03-2018,16 - 17,42.38,42.33,42.33,42.33,42.33,42.33,47.98,47.98,42.23,41.76,42.23,42.33,42.33,42.33,42.33,42.33,42.33
